feat,importance
l_tattersall_creme_de_fleur,0.0
l_tattersall_gin,1.371136040284177e-07
l_tattersall_orange_liqueur,0.0
l_tattersall_straight_rye_whiskey,1.3796374347905597e-07
l_tattersall_tightline_organic_vodka,3.1490225518375664e-09
l_tattersall_toasted_coconut_aquavit,0.0
l_teeling_single_grain,0.0
l_teeling_single_malt,1.3346703693224675e-08
l_teeling_small_batch_irish_whiskey,2.239354277748769e-07
l_teeling_small_batch_notre_dame_edition,7.031108140714673e-08
l_templeton_10yr_single_barrel_rye,1.75140445393568e-05
l_templeton_bourbon,6.643061559602512e-06
l_templeton_midnight_rye,2.3019083473572123e-06
l_templeton_rye_4yr,6.381993975300754e-05
l_templeton_rye_6yr,4.450796886967179e-05
l_templeton_rye_6yr_special_reserve,1.8506755791439087e-06
l_templeton_rye_rare_cask_strength,9.650783985361997e-06
l_templeton_rye_single_barrel_selection_buy_the_barrel,0.0
l_templeton_rye_stout_cask_finish,0.0
l_templeton_rye_straight_corn_whiskey,0.0
l_templeton_rye_whiskey_orange_liqueur_cask_finish,0.0
l_templeton_straight_rye_whiskey_w_2_jars_of_starlino_cherries,4.442437236131878e-07
l_templeton_tequila_cask_finish,2.7305514649100296e-06
l_tempus_fugit_cr_me_banane,7.326293773958127e-10
l_tempus_fugit_cr_me_cacao_van,0.0
l_tempus_fugit_liqueur_de_violettes,0.0
l_tempus_fugit_spirits_creme_de_noyaux,0.0
l_ten_high,0.00108708085480203
l_ten_high_pet,8.842440984660787e-07
l_ten_to_one_caribbean_dark_rum,0.0
l_ten_to_one_caribbean_white_rum,0.0
l_ten_to_one_five_origin_select_caribbean_rum,0.0
l_tenjaku_pure_malt_japanese_whiskey,0.0
l_tequila_cimarron_reposado,0.0
l_tequila_fuenteseca_cosecha_blanco_2018,0.0
l_tequila_komos_anejo_cristalino,2.1290766030340112e-09
l_tequila_komos_extra_anejo,0.0
l_tequila_komos_reposado_rosa,1.345257546310551e-06
l_tequila_ocho_anejo,0.0
l_tequila_ocho_plata,2.6893746749835634e-05
l_tequila_ocho_reposado,0.00023098200326667298
l_tequila_padre_azul_anejo,1.2957371641790317e-06
l_tequila_padre_azul_reposado,0.0
l_tequila_padre_azul_silver,0.0
l_tequila_rose_liqueur,4.6511758450312445e-05
l_tequila_rose_liqueur_holiday_gift_set,1.458628856991519e-07
l_tequila_rose_liqueur_mini,3.3434688793023335e-05
l_tequila_rose_liqueur_w_2_shot_glasses,0.0
l_tequila_rose_strawberry,9.295351151216578e-07
l_tequila_tapatio_anejo,0.0
l_tequila_tapatio_blanco,1.7614211074313123e-09
l_tequila_tapatio_blanco_110prf,0.0
l_tequila_tapatio_reposado,0.0
l_teremana_anejo_tequila,4.695443708749391e-06
l_teremana_anejo_tequila_mini,0.0
l_teremana_blanco_tequila,0.0015495735120950997
l_teremana_blanco_tequila_mini,7.969464061215098e-07
l_teremana_reposado_tequila,0.00011067136459508225
l_teremana_reposado_tequila_mini,7.617542868984404e-08
l_the_bitter_truth_elderflower,0.0
l_the_bitter_truth_golden_falernum_liqueur,0.0
l_the_bitter_truth_violet_liqueur,0.0
l_the_botanist_islay_dry_gin,2.6059298610285295e-05
l_the_burning_chair_bourbon_disco,0.0
l_the_busker_whiskey_blend,0.0
l_the_butterfly_cannon_blue_flavored_tequila,1.4516980468628086e-07
l_the_butterfly_cannon_cristallino_silver_tequila,0.0
l_the_butterfly_cannon_rosa_flavored_tequila,0.0
l_the_clover_barrel_strength_straight_bourbon_buy_the_barrel,0.0
l_the_clover_straight_rye_whiskey_buy_the_barrel,0.0
l_the_clover_tennessee_straight_bourbon,0.0
l_the_deacon,2.710889399326505e-07
l_the_glenlivet_twist_mix_new_manhattan,7.135489781317789e-06
l_the_glenlivet_twist_mix_old_fashioned,7.975515089034962e-09
l_the_glenrothes_bourbon_cask_reserve,0.0
l_the_glenrothes_whisky_makers_cut,0.0
l_the_original_pickle_shot_dill_pickle_vodka,0.00021276359858946392
l_the_original_pickle_shot_dill_pickle_vodka_mini,0.00021327390528770582
l_the_original_pickle_shot_spicy_pickle_vodka,0.0002907891469786456
l_the_original_pickle_shot_spicy_pickle_vodka_mini,0.00015519269735888232
l_the_quiet_man,2.7709888255920445e-06
l_the_quiet_man_8yr,1.0443224769299667e-05
l_the_quintessential_single_cask_series,6.78794853685251e-07
l_the_quintessential_single_cask_series_ex_bourbon_cask,1.0662702512864657e-06
l_the_quintessential_single_cask_series_new_american_oak,1.2670143952024014e-08
l_the_quintessential_special_release,0.0
l_the_quintessential_special_release_untitled_cigar_malt_pro,1.2227957409588743e-06
l_the_quintessential_special_release_wine_club_first_meeting,4.986327724955684e-07
l_the_real_stuff,2.8649430625467416e-06
l_the_representative_barrel_proof_bourbon,0.0
l_the_representative_single_barrel_barrel_proof,0.0
l_the_reverend_dan_call_sour_mash_whiskey,0.0
l_the_singleton_12yr,1.8117785730037264e-05
l_the_whistler_dark_symphony,0.0
l_the_whistler_good_bad_and_smokey,0.0
l_the_whistler_imperial_stout_finish,0.0
l_the_whistler_oloroso_sherry_cask_finish,0.0
l_the_whistler_px_i_love_you,0.0
l_the_wiseman_bourbon,0.0
l_thomas_s_moore_cabernet_sauvignon_cask_extended_cask_finish,1.2609092825140093e-09
l_thomas_s_moore_chardonnay_cask_extended_cask_finish,3.911626429995196e-08
l_thomas_s_moore_cognac_cask_finish,0.0
l_thomas_s_moore_madeira_cask_finish,4.367383986946487e-08
l_thomas_s_moore_merlot_cask_finish,2.7347946233131456e-08
l_thomas_s_moore_port_casks_extended_cask_finish,0.0
l_thomas_s_moore_sherry_cask_finish,1.2659581364620012e-08
l_three_olives_80prf,1.637047031855884e-07
l_three_olives_berry,0.0
l_three_olives_blueberry,0.0
l_three_olives_blueberry_use_code_36331,0.0
l_three_olives_blueberry_vodka,0.0
l_three_olives_cherry,1.4046574147571382e-05
l_three_olives_grape,0.00014598961591794212
l_three_olives_loopy,2.4431349364138155e-06
l_three_olives_orange,0.0
l_three_olives_vanilla_vodka,2.6784156313276426e-05
l_thunder_101_peppermint_schnapps,7.213478696637474e-08
l_thunder_bitch,0.0
l_tillmans_small_batch_whiskey,8.681508369312691e-11
l_tim_smiths_climax_moonshine,3.614049692476148e-07
l_tin_cup,1.0300641136918444e-05
l_tin_cup_rye,1.5397530256341036e-07
l_tincup_fourteener,0.0
l_tingala_original,0.0
l_tinkermans_bright_complex,0.00011164183796507229
l_tinkermans_citrus_suspreme_gin,1.82560987294847e-05
l_tip_the_cow,0.0
l_tippy_cow_chocolate,5.581501884344238e-05
l_tippy_cow_orange_cream,2.162762260578605e-05
l_tippy_cow_shamrock_mint,3.078521398070034e-05
l_tippy_cow_vanilla_soft_serve,2.8035184688722227e-05
l_tiramisu_dark_liqueur,0.0
l_tiramisu_italian_liqueur,0.0
l_titos_handmade_vodka,0.001440364411531759
l_titos_handmade_vodka_mini,5.592110935559193e-05
l_titos_handmade_vodka_mini_4_pack,8.629127044471663e-06
l_toast_and_tavern_cosmo_rtd,5.373809350386948e-07
l_toast_and_tavern_daiquiri_rtd,1.54703615604637e-05
l_toast_and_tavern_margarita_rtd,4.391028246801954e-06
l_toast_and_tavern_old_fashioned_rtd,3.673658641461834e-06
l_toast_and_tavern_spicy_margarita_rtd,5.539193295489865e-06
l_toast_and_tavern_whiskey_ginger_rtd,1.5079486330473272e-06
l_toki_100th_anniversary,0.0
l_toki_suntory_japanese_whisky,2.6740045682324248e-05
l_tomatin_single_malt,1.9649726296408106e-07
l_tomatin_single_malt_scotch_18yr,0.0
l_toms_town_double_oaked_bourbon,0.0
l_tooters_ala_bama_slama,1.050714829079666e-06
l_tooters_apple_tini_mini,4.822620806297026e-07
l_tooters_blu_dacious_kamikazi_mini,8.401402796170838e-08
l_tooters_on_the_tea,1.43233891297568e-07
l_tooters_rainbow_pack,7.671934718967829e-05
l_tooters_sarsaparilla_hard_root_beer,7.783543331757158e-07
l_torada_gold,3.395281578333855e-05
l_torada_white_tequila,3.4443749324557394e-06
l_torres_10_brandy,4.083279995241952e-05
l_torres_10_brandy_w_2_glasses,0.0
l_tortilla_gold,2.4285236249014665e-08
l_tortilla_gold_dss,0.0003934857875602253
l_tortilla_triple_sec,0.00014524079154337095
l_tortilla_white,2.4011332892124407e-05
l_toschi_nocello,0.0
l_town_branch_bourbon,7.092771791470949e-07
l_town_branch_maple_barrel_stout_finished_bourbon,8.667531249798302e-09
l_town_branch_overproof,1.4220234529884428e-06
l_town_branch_true_cask_bourbon,8.860872995524919e-10
l_trader_vics_chocolate_liqueur,1.4845531111499119e-07
l_trader_vics_kona_coffee,0.0
l_trader_vics_macadamia_nut,6.213638832685967e-10
l_trader_vics_private_selection_spiced_rum,2.9887336072135375e-05
l_trader_vics_white_chocolate_liqueur,3.1085683098658566e-08
l_trails_end_8y_apple_brandy_single_barrel_buy_the_barrel,0.0
l_traveller_blended_no_40,2.9233401719692382e-05
l_traverse_city_whiskey_co_lakeside_peach,0.0
l_traverse_city_whiskey_co_american_cherry_edition,0.0
l_traverse_city_whiskey_co_barrel_proof_cherry_bourbon,0.0
l_travis_hasse_cow_pie,5.3167031617967346e-05
l_tres_agave_tequila_anejo_organic,0.0
l_tres_agave_tequila_blanco,0.0
l_tres_agaves_reposado,0.0
l_tres_generaciones_anejo,2.7428641333917646e-05
l_tres_generaciones_anejo_cristalino,0.0
l_tres_generaciones_anejo_w_glasses,3.728343193547208e-08
l_tres_generaciones_plata,3.526287217112271e-06
l_tres_generaciones_plata_w_2_glasses,0.0
l_tres_generaciones_reposado,5.824585621074191e-06
l_tromba_blanco_tequila,0.0
l_truly_pineapple_mango,5.654277158240199e-07
l_truly_pineapple_mango_mini,2.5163221463257757e-07
l_truly_strawberry_lemonade,1.6708228631698542e-07
l_truly_strawberry_lemonade_mini,1.2128582284725562e-07
l_truly_vodka_blood_orange,2.2824803038971668e-07
l_truly_vodka_blood_orange_mini,0.0
l_truly_vodka_white_peach,0.0
l_truly_vodka_white_peach_mini,3.113809036874185e-08
l_truly_wild_berry,1.991809357155362e-08
l_truly_wild_berry_mini,1.9816016656711455e-08
l_trust_me_vodka_gluten_free,3.609006834326371e-05
l_trust_me_vodka_organic,1.0929524806609035e-05
l_tuaca_perfect_chill,6.16471181936793e-06
l_tullamore_dew,0.0009756040626180735
l_tullamore_dew_12yr,0.0
l_tullamore_dew_14yr,0.0
l_tullamore_dew_18yr,0.0
l_tullamore_dew_honey,1.747413973350039e-08
l_tullibardine_12_year_single_malt_scotch,0.0
l_tullibardine_12yr_old_single_malt_scotch,0.0
l_tullibardine_artisan,0.0011681180487965802
l_tullibardine_burgundy_cask,0.0
l_twenty_grand,0.0
l_twenty_grand_black,0.0
l_twenty_grand_peach,0.0
l_twisted_shotz_b52,1.8327214557787182e-07
l_twisted_shotz_buttery_nipple,2.99613855631855e-06
l_twisted_shotz_choc_box,0.0
l_twisted_shotz_chocolate_buttery_nipple,2.813001425819839e-05
l_twisted_shotz_chocolate_mousse,0.0
l_twisted_shotz_club_party_pack,8.60851729910259e-07
l_twisted_shotz_island_thunder,0.0
l_twisted_shotz_jolli_jolli,6.520365202953432e-07
l_twisted_shotz_miami_vice,5.925130085525884e-06
l_twisted_shotz_pineapple_upside_down_cake,4.70449076146928e-06
l_twisted_shotz_porn_star,1.2992550291799083e-05
l_twisted_shotz_pussy_cat,1.2162154811246706e-05
l_twisted_shotz_rattlesnake,7.094239699053071e-07
l_twisted_shotz_razzle_dazzle,0.0
l_twisted_shotz_red_party_pack,5.504318424800757e-08
l_twisted_shotz_sex_on_the_beach,1.1963633679268775e-05
l_twisted_shotz_sexy_party_pack_2_0,4.931110395617934e-06
l_twisted_shotz_strawberry_sundae,3.19607281728005e-06
l_twisted_shotz_suck_it_up_buttercup,1.019824592135445e-06
l_twisted_shotz_traditional_party_pack_3_0,2.9039747890449824e-05
l_twisted_tea_whiskey,6.7377360966541495e-06
l_twisted_tea_whiskey_mini,3.913254303120306e-06
l_two_stacks_apricot_brandy_cask_finish,0.0
l_two_stacks_dram_in_a_can_double_barrel_irish_whiskey,0.0
l_two_stacks_single_grain_double_barrel,0.0
l_two_stacks_single_malt_double_barrel,0.0
l_tx_blended_whiskey,8.117914914038967e-05
l_tycoga_gin,0.0
l_tycoga_vodka,0.0
l_tycoga_whiskey,0.0
l_una_familia_tequila_blanco,7.674908840280115e-06
l_una_vida_anejo_tequila,0.0
l_una_vida_blanco_tequila,0.0
l_una_vida_reposado_tequila,5.887516186409051e-06
l_uncle_nearest_1856_aged_whiskey,2.529523274359301e-07
l_uncle_nearest_1884_small_batch_whiskey,2.6452823676619766e-05
l_uncle_nearest_single_barrel_buy_the_barrel,0.0
l_uncle_nearest_single_barrel_premium_whiskey,1.4002597160415815e-05
l_uncle_nearest_straight_rye_whiskey,1.7610317819567995e-06
l_uncle_vals_botanical_gin,0.0
l_uncle_vals_restorative_gin,0.0
l_uncle_vals_zested_gin,0.0
l_unfiltered_wheat_bib,0.0
l_unrestricted_wheated_straight_bourbon_whiskey_bottled_in_bon,0.0
l_ushers_green_stripe,9.561017836897134e-06
l_uv_blue_raspberry,0.0003126839406651847
l_uv_blue_raspberry_lemonade_pet,4.6405249271132674e-07
l_uv_blue_raspberry_mini,1.4496430774534905e-05
l_uv_blue_raspberry_pet,3.4582611261873635e-06
l_uv_cake,0.00010797725476754992
l_uv_cake_mini,4.274455529744706e-06
l_uv_grape,7.880099818097622e-05
l_uv_green_apple,6.192341935814375e-06
l_uv_pink_lemonade,9.10090367620351e-07
l_uv_red_cherry,0.00016974965594236373
l_uv_red_cherry_mini,2.099750037585187e-07
l_uv_vodka,1.103294501652243e-05
l_uv_vodka_pet,3.074608268129273e-05
l_valor_tequila_blanco,0.0
l_valor_tequila_reposado,0.0
l_van_gogh_dessert_sampler_mini,0.0
l_van_gogh_double_espresso_vodka,3.0369749670883987e-06
l_van_gogh_fruit_sampler_np_mini,0.0
l_van_gogh_vodka_cool_peach,0.0
l_varnelli_amaro_sibilla,1.0254593972907024e-08
l_veev_acai,0.0
l_ver_liqueur,0.0
l_very_old_barton_6yr_100prf,3.320069131568515e-06
l_very_old_barton_bourbon_90pf,3.928130888383881e-07
l_very_old_barton_bourbon_crafted_80prf,1.742556775759537e-07
l_very_old_barton_bourbon_crafted_86prf,4.0948251601847024e-05
l_very_old_barton_bourbon_handcrafted_80prf,0.0
l_vikre_amaro_superiore,0.0
l_vikre_boreal_spruce_gin,0.0
l_vikre_herbal_liqueur,0.0
l_vikre_vrevann_aquavit,0.0
l_villa_massa_amaretto,3.0001200145059812e-09
l_villa_massa_limoncello,1.5129792629752343e-12
l_villon,0.0
l_virgin_bourbon_101,0.0
l_virginia_distillery_courage_and_conviction,0.0
l_volcan_blanco_upgrade,5.494022432419471e-06
l_volcan_reposado_upgrade,9.098853574950868e-11
l_w_b_saffell,1.9931726763179356e-07
l_wathens_single_barrel_bourbon,0.0
l_watkins_cinnamon_apple,0.0
l_watkins_spiced_orange,0.0
l_waving_plains_vodka,0.0
l_weller_12yr,1.3130545643094055e-05
l_weller_antique_107_sazerac_barrel_select_buy_the_barrel,0.0
l_weller_full_proof_sazerac_barrel_select_buy_the_barrel,0.0
l_weller_reserve_7yr_bourbon,4.6106308198995046e-06
l_weller_reserve_bourbon_sazerac_barrel_select_buy_the_barrel,0.0
l_west_cork_black_reserve_irish_whiskey,0.0
l_western_son_80_original_vodka,1.839107678404732e-09
l_western_son_blueberry,1.652904186378331e-05
l_western_son_cucumber,3.0626442768041003e-07
l_western_son_lemon,1.3251574234970184e-12
l_western_son_lime,0.0
l_western_son_original,0.0
l_western_son_prickly_pear,9.578189699874064e-06
l_western_son_raspberry,7.094748684565571e-06
l_western_son_strawberry_vodka,2.787149060826394e-06
l_western_son_watermelon,2.791118696744979e-06
l_westward_american_single_malt_whiskey,0.0
l_westward_cask_strength_125_whiskey,0.0
l_wheatley_vodka,0.00015594340619575086
l_wheatley_vodka_mini,7.014448249406327e-06
l_whiskey_in_the_wild_twist_of_orange,0.0
l_whistlepig_10yr,2.103082742281459e-06
l_whistlepig_15yr,7.149892335311988e-07
l_whistlepig_18yr_double_malt_rye_edition_5,3.11455275538684e-08
l_whistlepig_18yr_double_malt_rye_edition_4,0.0
l_whistlepig_6yr_piggyback_rye,0.000104769901468475
l_whistlepig_campstock_wheat_whiskey,1.46552369067906e-05
l_whistlepig_farmstock,1.3196485254817637e-06
l_whistlepig_farmstock_rye,2.1289123725648696e-05
l_whistlepig_old_world_12yr,3.184817173652629e-05
l_whistlepig_piggyback_bourbon,1.0549086836296907e-05
l_whistlepig_piggyback_rye_bourbon_split_pack,0.0
l_whistlepig_rye_piglets_6_10_12_mini,0.0
l_whistlepig_sample_pack,0.0
l_whistler_bodega_cask_irish_whiskey,0.0
l_whistler_calvados_cask_finish_irish_whiskey,0.0
l_whistler_double_oaked_irish_whiskey,5.450385436422401e-06
l_whistler_honey_irish_whiskey,6.823329215399132e-06
l_white_claw_black_cherry_vodka,4.6808027204060467e-07
l_white_claw_black_cherry_vodka_mini,2.438007000021604e-06
l_white_claw_mango_vodka,9.364122194577108e-09
l_white_claw_mango_vodka_mini,3.3068057139161694e-08
l_white_claw_pineapple_vodka,8.952878484925898e-08
l_white_claw_pineapple_vodka_mini,0.0
l_white_claw_premium_vodka,1.3472109740340176e-07
l_white_claw_premium_vodka_mini,6.916339360363206e-07
l_white_dog_mash_1,4.0433923311800314e-08
l_white_horse_scotch,0.0
l_whitley_neill_gin,0.0
l_why_not_vodka,0.0
l_widow_jane_10yr_bourbon_whiskey,3.696583358037133e-08
l_widow_jane_apple_wood_rye,0.0
l_widow_jane_baby_jane_bourbon,1.1669478706866496e-07
l_widow_jane_decadence_bourbon,2.0184012790852153e-05
l_widow_jane_paradigm,0.0
l_widow_jane_single_batch_10_yr_select,1.622442191175477e-06
l_wild_roots_cucumber_grapefruit_gin,1.2209488568518621e-06
l_wild_roots_huckleberry_vodka,1.0567580325162432e-05
l_wild_roots_huckleberry_vodka_w_4_50mls,9.852271217206733e-10
l_wild_roots_orange_bergamot_gin,6.4658500268122715e-06
l_wild_roots_peach_vodka,9.39122061341635e-08
l_wild_roots_pear_vodka,1.3372998221565152e-08
l_wild_turkey_101,0.00014891843640697192
l_wild_turkey_101_mini,2.62275806793599e-06
l_wild_turkey_101_rye,0.00022298910786147495
l_wild_turkey_81,2.1649685482224384e-05
l_wild_turkey_american_honey,3.5888371713923814e-05
l_wild_turkey_american_honey_sting,9.520179996234565e-07
l_wild_turkey_kentucky_spirit_single_barrel,2.617053252819833e-06
l_wild_turkey_longbranch,1.7136450341193647e-05
l_wild_turkey_rare_breed,1.2019759481979998e-05
l_wild_turkey_rare_breed_rye_barrel_proof,2.962414339442423e-06
l_wild_turkey_rye_private_barrel_buy_the_barrel,0.0
l_wilderness_trail_high_rye_bourbon_family_reserve_pvt_barrel,0.0
l_wilderness_trail_wheated_bourbon_family_reserve_pvt_barrel,0.0
l_windsor_apple,1.9606064703467588e-07
l_windsor_apple_mini,0.0
l_windsor_canadian,5.4327522859045756e-05
l_windsor_canadian_black_cherry,1.1370024411139329e-06
l_windsor_canadian_pet,9.839099294223535e-05
l_windsor_reserve,6.272433965325851e-09
l_wisconsin_club_spiced_rum,2.477372243033662e-06
l_wisconsin_club_vodka,1.739979418225172e-07
l_wisers_18yr,0.0
l_woodford_reserve,0.00013592389819859905
l_woodford_reserve_batch_proof,4.090710237327693e-06
l_woodford_reserve_double_oaked,0.00028037273191609146
l_woodford_reserve_double_oaked_buy_the_barrel,0.0
l_woodford_reserve_holiday_2024,0.0032553632278622883
l_woodford_reserve_kentucky_derby_2024,7.956874481164857e-06
l_woodford_reserve_rye,4.3248773926453106e-05
l_woodford_reserve_straight_bourbon,5.7452880070792105e-05
l_woodford_reserve_straight_malt,7.23199059417319e-07
l_woodinville_port_finished_bourbon,1.0972545051545663e-08
l_woodinville_straight_bourbon,1.3761116140186412e-07
l_woodinville_straight_bourbon_single_barrel_buy_the_barrel,1.3988056102881999e-06
l_woodinville_straight_rye_single_barrel_buy_the_barrel,0.0
l_woodinville_straight_rye_whiskey,1.984818332882206e-08
l_woodshed_red,0.0
l_woody_creek_distillers_colorado_gin,0.0
l_woody_creek_distillers_colorado_straight_bourbon_whiskey,0.0
l_woody_creek_distillers_marys_select_butterfly_gin,0.0
l_woody_creek_distillers_potato_vodka,0.0
l_woody_creek_distillers_straight_rye_whiskey,0.0
l_worthy_park_109_dark_rum,3.8337439802603815e-07
l_wray_nephew_overproof_rum_mini,0.0
l_wray_nephew_white_overproof_rum,0.0
l_writers_tears_copper_pot,2.4348431301041375e-05
l_writers_tears_copper_pot_irish_whiskey_w_flask,0.0
l_writers_tears_double_oak_irish_whiskey,0.0
l_writers_tears_red_head_irish_whiskey,0.0
l_wws_diamond_xo_cognac,0.0
l_wych_doctor_caramel_apple_vodka,0.0
l_wych_doctor_jalapeno_vodka,1.4064249413677019e-07
l_wych_doctor_peach_vodka,0.0
l_wych_doctor_salted_caramel_vodka,0.0
l_wych_dr_distilling_birthday_cake,0.0
l_wych_dr_distilling_caramel_apple,0.0
l_wych_dr_distilling_raspberry,0.0
l_wych_dr_distilling_salted_caramel,0.0
l_wych_dr_distilling_vodka,0.0
l_wych_dr_distilling_peach,0.0
l_wyoming_whiskey_double_cask_bourbon,4.4941956089805366e-07
l_wyoming_whiskey_outryder_straight_american_whiskey,0.0
l_xicaru_reposado_mezcal,0.0
l_xicaru_silver_mezcal,4.543198593656413e-06
l_yellow_rose_premium_american_whiskey,0.0
l_yellow_spot,6.5406583563482195e-06
l_yellowstone_3_bottle_gift_pack,3.4681918183928936e-08
l_yellowstone_american_single_malt,2.5978736408835493e-08
l_yellowstone_hand_picked_109pr_buy_the_barrel,0.0
l_yellowstone_hand_picked_115pr_buy_the_barrel,0.0
l_yellowstone_hand_picked_american_single_malt_110p_buy_the_ba,0.0
l_yellowstone_hand_picked_barrel_program_buy_the_barrel,1.3352973818009377e-05
l_yellowstone_limited_edition_2024,3.918728655192371e-06
l_yellowstone_select,1.8924161653335615e-05
l_yellowstone_special_finishes_collection_rum_cask,5.527587804879546e-07
l_yellowstone_special_finishes_collection_toasted_staves,9.706486318313004e-07
l_yeni_raki,0.0
l_yeni_raki_uzun_demleme,0.0
l_yobo_soju_luxe,0.0
l_yu,1.84802854763369e-06
l_yukon_jack,0.0005824452816959245
l_yukon_jack_fire,0.0
l_yukon_jack_perma_frost,1.1119768323837119e-05
l_zaya_gran_reserva_rum,7.189094484162025e-07
l_zing_zang_blazing_bloody_mary_rts,6.1617648590194256e-06
l_zing_zang_bloody_mary_rts,4.271105084339704e-06
